COUNTY_NAME,MUNICIPALITY_NAME,PF_NAME,PERMIT_NUMBER,PF_KIND,MONITORING_PERIOD_BEGIN_DATE,MONITORING_PERIOD_END_DATE,SUBMISSION_DATE,OUTFALL_NUMBER,NON_COMPLIANCE_DATE,NON_COMPL_TYPE_DESC,NON_COMPL_CATEGORY_DESC,PARAMETER,SAMPLE_VALUE,VIOLATION_CONDITION,PERMIT_VALUE,UNIT_OF_MEASURE,STAT_BASE_CODE,DISCHARGE_COMMENTS,FACILITY_COMMENTS,Effective_Result,Is_Violation,Permit_Limit_Clean,Exceedance_Delta,Percent_of_Limit,Percent_Over_Limit,Severity,Data_Quality_Flag,Sample_Date,Month_Bucket,Compliance_Period_Key,Source_File,Ingested_At,Row_Hash,Has_Industrial_Parameters,Chemical_Laundering_Candidate,ACTIVITY_ID,VERSION_NMBR,PERM_FEATURE_ID,PERM_FEATURE_TYPE_CODE,LIMIT_SET_ID,LIMIT_SET_DESIGNATOR,LIMIT_SET_SCHEDULE_ID,LIMIT_ID,LIMIT_BEGIN_DATE,LIMIT_END_DATE,NMBR_OF_SUBMISSION,NMBR_OF_REPORT,PARAMETER_CODE,MONITORING_LOCATION_CODE,STAY_TYPE_CODE,LIMIT_VALUE_ID,LIMIT_VALUE_TYPE_CODE,LIMIT_VALUE_NMBR,LIMIT_UNIT_CODE,LIMIT_UNIT_DESC,STANDARD_UNIT_CODE,STATISTICAL_BASE_TYPE_CODE,LIMIT_VALUE_QUALIFIER_CODE,OPTIONAL_MONITORING_FLAG,LIMIT_SAMPLE_TYPE_CODE,LIMIT_FREQ_OF_ANALYSIS_CODE,STAY_VALUE_NMBR,LIMIT_TYPE_CODE,DMR_EVENT_ID,DMR_SAMPLE_TYPE_CODE,DMR_FREQ_OF_ANALYSIS_CODE,REPORTED_EXCURSION_NMBR,DMR_FORM_VALUE_ID,VALUE_TYPE_CODE,DMR_VALUE_ID,DMR_VALUE_NMBR,DMR_UNIT_CODE,DMR_UNIT_DESC,VALUE_RECEIVED_DATE,DAYS_LATE,NODI_CODE,EXCEEDENCE_PCT,NPDES_VIOLATION_ID,VIOLATION_CODE,RNC_DETECTION_CODE,RNC_DETECTION_DATE,RNC_RESOLUTION_CODE,RNC_RESOLUTION_DATE,REGION,CHESAPEAKE_BAY_IND
"3603465268","WA0020982","0","3600720443","0000","EXO","3600889993","MM","3601190622","3610518098","05/01/2021","04/30/2026","1","1","31615","Fecal coliform, MPN, EC med, 44.5 C","P","","3617020311","C2","400","13","#/100mL","30","MPN/100mL",400.0,"WK","AVG","<=","N","GR","03/07","","ENF","3628998390","11/30/2025","","","","4014026072","C2","3859043961","778","","",778.0,"=","12/02/2025","","","95","3685894347","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","11/30/2025","","","","","","","","",778.0,True,400.0,378.0,194.5,94.5,"","","-0000-Fecal coliform, MPN, EC med, 44.5 C","EPA_ECHO","2026-03-25T20:44:54.291223",-7171289013108262876,False,False
"3600748189","WA0023213","0","3600111524","001","EXO","3600145479","A","3600183001","3601406092","07/01/2016","06/30/2021","1","1","31615","Fecal coliform, MPN, EC med, 44.5 C","1","","3602185939","C2","200","3Z","CFU/100mL","30","MPN/100mL",200.0,"MM","AVG","<=","N","GR","02/07","","ENF","3630616564","12/31/2025","GR","02/07","","4036815831","C2","3861523932","331","3Z","CFU/100mL",331.0,"=","01/08/2026","","","66","3685650087","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",331.0,True,200.0,131.0,165.5,65.5,"","","-001-Fecal coliform, MPN, EC med, 44.5 C","EPA_ECHO","2026-03-25T20:44:54.291223",1961759461463099330,False,False
"3200131636","WA0050202","0","3200041592","008","EXO","3200051160","A","3200102321","3200435718","02/01/2012","01/31/2015","1","1","31648","E. coli, MTEC-MF","1","","3202178593","C2","100","13","#/100mL","30","MPN/100mL",100.0,"MM","AVG","<=","N","GR","03/07","","ENF","3627811767","10/31/2025","GR","03/07","14","3998599181","C2","3857572586","2220","13","#/100mL",2220.0,"=","11/13/2025","3","","2120","3684510221","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","10/31/2025","","","","","","","","",2220.0,True,100.0,2120.0,2220.0,2120.0,"","","-008-E. coli, MTEC-MF","EPA_ECHO","2026-03-25T20:44:54.291223",8996363023386010360,False,False
"3200131636","WA0050202","0","3200041592","008","EXO","3200051160","A","3200102321","3200435718","02/01/2012","01/31/2015","1","1","31648","E. coli, MTEC-MF","1","","3202178593","C2","100","13","#/100mL","30","MPN/100mL",100.0,"MM","AVG","<=","N","GR","03/07","","ENF","3627811788","11/30/2025","GR","03/07","1","3998599556","C2","3859322506","1686","13","#/100mL",1686.0,"=","12/10/2025","","","1586","3685506337","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","11/30/2025","","","","","","","","",1686.0,True,100.0,1586.0,1686.0,1586.0,"","","-008-E. coli, MTEC-MF","EPA_ECHO","2026-03-25T20:44:54.291223",7507558128381126079,False,False
"3602737456","WAR05F305","0","3600548935","J020","EXO","3600654568","M4","3600901018","3606321407","06/14/2021","02/28/2026","3","3","31648","E. coli, MTEC-MF","1","","3610787111","C3","320","13","#/100mL","30","MPN/100mL",320.0,"GA","AVG","<=","N","GR","01/90","","ALR","3621199996","12/31/2025","GR","01/90","","3917926057","C3","3861524349","3400","13","#/100mL",3400.0,"=","01/08/2026","","","963","","","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",3400.0,True,320.0,3080.0,1062.5,962.5,"","","-J020-E. coli, MTEC-MF","EPA_ECHO","2026-03-25T20:44:54.291223",2182578197831561670,False,False
"3602737456","WAR05F305","0","3600548938","J023","EXO","3600654569","M4","3600901019","3606321412","06/14/2021","02/28/2026","3","3","31648","E. coli, MTEC-MF","1","","3610787116","C3","320","13","#/100mL","30","MPN/100mL",320.0,"GA","AVG","<=","N","GR","01/90","","ALR","3621200013","12/31/2025","GR","01/90","","3917926142","C3","3861524339","3400","13","#/100mL",3400.0,"=","01/08/2026","","","963","","","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",3400.0,True,320.0,3080.0,1062.5,962.5,"","","-J023-E. coli, MTEC-MF","EPA_ECHO","2026-03-25T20:44:54.291223",7902675000170979253,False,False
"3602939582","WAR308823","1","3600605168","001","EXO","3600670078","M8","3600917470","3610146367","01/01/2021","12/31/2025","1","1","39516","Polychlorinated biphenyls [PCBs]","P","","3616452181","C1",".016","28","ug/L","19","mg/L",1.6e-05,"DD","MAX","<=","N","GR","01/07","","ENF","3621846695","11/30/2025","","","","3923869026","C1","3860592750","90.3","","",0.0903,"=","12/15/2025","","","564275","3685545273","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","11/30/2025","","","","","","","","",0.0903,True,1.6e-05,0.090284,564375.0000000001,564275.0,"","","-001-Polychlorinated biphenyls [PCBs]","EPA_ECHO","2026-03-25T20:44:54.291223",4695743934519877830,False,False
"3604676347","WAR308823","0","3601054359","001","EXO","3601046729","M8","3601386837","3610531787","01/01/2026","12/31/2030","1","1","39516","Polychlorinated biphenyls [PCBs]","P","","3617038399","C1",".016","28","ug/L","19","mg/L",1.6e-05,"DD","MAX","<=","N","GR","01/07","","ALR","3634098100","01/31/2026","","","","4087403792","C1","3864614445",".0191","","",1.91e-05,"=","02/17/2026","2","","19","","","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","01/31/2026","","","","","","","","",1.91e-05,True,1.6e-05,3.100000000000001e-06,119.37500000000001,19.375000000000007,"","","-001-Polychlorinated biphenyls [PCBs]","EPA_ECHO","2026-03-25T20:44:54.291223",-2063829620009208391,False,False
"3602935861","WA0040533","0","3600596827","001","EXO","3600660351","MM","3600907743","3610520436","05/01/2021","04/30/2026","1","1","39032","Pentachlorophenol","P","","3617023663","C1","1","28","ug/L","19","mg/L",0.001,"AF","AVG","<=","N","24","01/30","","ENF","3621546276","11/30/2025","","","","3922383710","C1","3859328570","1.03","","",0.00103,"=","12/10/2025","","","3","3685897955","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","11/30/2025","","","","","","","","",0.00103,True,0.001,3.000000000000008e-05,103.0,3.000000000000008,"","","-001-Pentachlorophenol","EPA_ECHO","2026-03-25T20:44:54.291223",8849541195595669420,False,False
"3602935861","WA0040533","0","3600596827","001","EXO","3600660351","MM","3600907743","3610520436","05/01/2021","04/30/2026","1","1","39032","Pentachlorophenol","P","","3617023663","C1","1","28","ug/L","19","mg/L",0.001,"AF","AVG","<=","N","24","01/30","","ENF","3621546289","12/31/2025","","","","3922383715","C1","3861474515","1.12","","",0.00112,"=","01/08/2026","","","12","3685897954","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",0.00112,True,0.001,0.00011999999999999988,111.99999999999999,11.99999999999999,"","","-001-Pentachlorophenol","EPA_ECHO","2026-03-25T20:44:54.291223",5308194097055164459,False,False
